STATE,TRACT,P012A002,P012A026,P012B001,P012B002,P012B026,P012C001,P012C002,P012C026,P012D001,P012D002,P012D026,P012E001,P012E002,P012E026,P012F001,P012F002,P012F026,P012G001,P012G002,P012G026,P012H001,P012H002,P012H026,P012I001,P012I002,P012I026,P013001,P013A001,P013B001,P013C001,P013D001,P013E001,P013F001,P013G001,P013H001,P013I001,state,county,tract
42,210300,1367,1463,4,3,1,0,0,0,4,1,3,6,2,4,3,1,2,4,1,3,3,1,2,2830,1367,1463,40.6,40,38,0,21,24,8,63,8,40,42,079,210300
42,210400,753,778,2,1,1,0,0,0,0,0,0,1,0,1,2,2,0,5,4,1,2,0,2,1529,753,776,43.3,43,31,0,0,26,6,9,81,43,42,079,210400
42,210500,2151,2430,12,7,5,5,0,5,16,5,11,0,0,0,4,0,4,16,9,7,14,8,6,4572,2145,2427,43.3,43,21,45,17,0,12,16,42,43,42,079,210500
42,210600,587,669,2,1,1,0,0,0,4,2,2,0,0,0,2,1,1,3,1,2,10,5,5,1247,582,665,47.5,47,28,0,36,0,29,51,40,47,42,079,210600
42,210700,821,1005,9,3,6,0,0,0,9,6,3,1,0,1,8,5,3,9,5,4,15,7,8,1816,818,998,36.3,36,10,0,36,41,14,17,25,36,42,079,210700
42,210800,1496,1787,22,14,8,3,1,2,9,4,5,0,0,0,4,2,2,6,4,2,11,3,8,3274,1494,1780,41.4,41,23,48,32,0,7,44,21,41,42,079,210800
42,210900,743,865,22,10,12,4,0,4,3,1,2,1,0,1,0,0,0,10,5,5,19,9,10,1598,737,861,38.9,39,17,17,26,58,0,17,16,39,42,079,210900
42,211000,2271,2769,5,5,0,2,0,2,2,0,2,0,0,0,5,4,1,18,12,6,12,8,4,5033,2266,2767,42.5,42,28,17,26,0,12,15,20,42,42,079,211000
42,211101,2680,3197,29,16,13,8,3,5,8,3,5,0,0,0,2,1,1,31,15,16,34,18,16,5847,2664,3183,40.9,41,30,9,49,0,36,11,21,41,42,079,211101
42,211102,1276,1263,2,1,1,1,1,0,2,0,2,4,2,2,8,4,4,1,1,0,9,4,5,2538,1276,1262,38.5,38,80,34,31,43,16,69,16,38,42,079,211102
42,211201,1191,1314,12,5,7,2,0,2,20,8,12,0,0,0,3,2,1,15,5,10,17,6,11,2494,1188,1306,41.5,41,20,47,34,0,3,8,34,41,42,079,211201
42,211202,3629,4423,17,8,9,5,3,2,59,27,32,1,0,1,11,6,5,34,13,21,46,22,24,8018,3613,4405,40.8,41,19,48,37,89,28,22,19,41,42,079,211202
42,211203,807,787,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,5,3,2,14,4,10,1580,803,777,40.8,40,18,0,0,0,0,51,11,41,42,079,211203
42,211301,1981,1270,1098,1091,7,5,5,0,40,24,16,1,1,0,26,26,0,32,26,6,185,176,9,3127,1863,1264,39.6,41,37,31,47,26,37,32,37,41,42,079,211301
42,211302,1549,1604,15,4,11,9,8,1,17,4,13,0,0,0,0,0,0,12,8,4,5,2,3,3148,1547,1601,40.2,40,29,23,21,0,0,39,34,40,42,079,211302
42,211303,1410,1423,4,4,0,9,3,6,11,1,10,1,0,1,9,4,5,21,6,15,22,11,11,2824,1404,1420,38.7,38,17,39,40,19,31,17,22,38,42,079,211303
42,211304,1064,1029,0,0,0,4,2,2,3,0,3,3,0,3,3,1,2,4,3,1,4,1,3,2090,1063,1027,39.6,39,0,12,47,28,17,30,33,39,42,079,211304
42,211400,3476,3594,17,10,7,4,2,2,20,7,13,0,0,0,6,4,2,28,17,11,27,12,15,7053,3469,3584,39.9,39,45,40,28,0,29,22,37,39,42,079,211400
42,211500,1351,1463,5,5,0,0,0,0,2,0,2,1,0,1,1,1,0,10,6,4,7,5,2,2810,1348,1462,42.4,42,39,0,62,50,11,11,9,42,42,079,211500
42,211600,1452,1753,2,0,2,0,0,0,2,0,2,1,0,1,5,3,2,6,4,2,9,3,6,3202,1452,1750,43.2,43,30,0,33,47,40,14,20,43,42,079,211600
42,211701,2348,2836,13,9,4,3,2,1,7,3,4,1,0,1,3,1,2,22,10,12,23,6,17,5168,2344,2824,42.8,42,32,3,47,39,12,18,29,42,42,079,211701
42,211702,674,762,2,0,2,0,0,0,55,28,27,0,0,0,2,1,1,7,4,3,9,5,4,1431,670,761,45.2,45,20,0,37,0,43,47,33,45,42,079,211702
42,211800,1211,1133,25,12,13,1,1,0,58,30,28,0,0,0,6,3,3,13,10,3,27,16,11,2328,1203,1125,48.5,49,44,25,32,0,14,24,23,49,42,079,211800
42,211900,3075,3344,12,6,6,1,1,0,9,1,8,0,0,0,3,3,0,14,5,9,14,9,5,6408,3069,3339,43.8,43,20,47,41,0,33,54,31,43,42,079,211900
42,212000,899,1062,15,6,9,1,1,0,20,12,8,0,0,0,1,0,1,3,2,1,15,10,5,1947,889,1058,44.6,44,26,29,24,0,11,82,33,45,42,079,212000
42,212100,2091,2418,23,12,11,3,2,1,17,5,12,0,0,0,8,3,5,19,10,9,24,9,15,4492,2084,2408,41.5,41,29,24,27,0,13,30,14,41,42,079,212100
42,212200,2417,2700,5,2,3,3,3,0,8,2,6,0,0,0,4,1,3,20,9,11,8,4,4,5113,2414,2699,43.6,43,9,26,46,0,21,32,46,43,42,079,212200
42,212300,1374,1546,10,5,5,0,0,0,2,0,2,0,0,0,6,2,4,14,7,7,13,5,8,2913,1371,1542,42.8,43,24,0,41,0,17,20,36,43,42,079,212300
42,212700,2416,2801,52,30,22,7,5,2,83,34,49,0,0,0,19,13,6,28,13,15,46,28,18,5193,2400,2793,40.5,41,21,18,19,0,19,20,26,41,42,079,212700
42,212800,1605,1902,15,7,8,0,0,0,56,25,31,0,0,0,2,1,1,18,6,12,8,1,7,3501,1604,1897,46.6,47,21,0,39,0,43,23,42,47,42,079,212800
42,212900,651,758,10,7,3,2,0,2,18,8,10,0,0,0,2,1,1,8,3,5,15,8,7,1398,645,753,39.0,39,16,29,30,0,27,30,23,39,42,079,212900
42,213000,660,796,12,7,5,0,0,0,21,10,11,0,0,0,11,6,5,7,5,2,22,13,9,1445,653,792,42.1,42,35,0,28,0,20,5,19,43,42,079,213000
42,213100,772,1056,17,9,8,1,0,1,34,20,14,1,0,1,6,2,4,8,4,4,20,8,12,1814,766,1048,47.3,47,15,42,40,23,20,27,32,47,42,079,213100
42,213200,2091,2665,128,55,73,15,7,8,15,7,8,0,0,0,18,7,11,52,29,23,59,25,34,4724,2075,2649,38.4,39,18,24,49,0,18,15,18,39,42,079,213200
42,213300,860,919,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,1,0,1,10,6,4,1769,854,915,43.3,43,0,0,13,0,0,56,31,43,42,079,213300
42,213400,2252,2392,13,7,6,2,2,0,13,6,7,0,0,0,6,2,4,16,10,6,33,16,17,4623,2241,2382,40.5,40,22,43,35,0,27,15,24,40,42,079,213400
42,213600,1067,1285,34,23,11,3,2,1,3,1,2,0,0,0,6,3,3,9,2,7,16,9,7,2344,1063,1281,39.4,40,12,29,29,0,14,5,23,40,42,079,213600
42,213700,1125,1252,7,5,2,5,2,3,1,0,1,0,0,0,5,1,4,11,7,4,17,5,12,2368,1121,1247,37.6,37,39,9,51,0,26,33,33,37,42,079,213700
42,213800,766,910,8,5,3,2,1,1,3,0,3,0,0,0,3,2,1,2,1,1,19,13,6,1657,753,904,39.1,39,41,9,39,0,36,40,37,39,42,079,213800
42,213900,1047,1033,2,1,1,0,0,0,2,1,1,0,0,0,3,2,1,10,3,7,7,3,4,2075,1045,1030,39.7,39,15,0,12,0,10,29,34,39,42,079,213900
42,214000,629,674,1,1,0,1,1,0,1,0,1,0,0,0,5,0,5,6,5,1,12,4,8,1299,628,671,44.1,44,62,36,74,0,16,8,19,44,42,079,214000
42,214100,1185,1398,8,2,6,5,5,0,8,2,6,0,0,0,5,2,3,13,8,5,14,1,13,2577,1185,1392,42.3,42,20,39,16,0,37,16,33,42,42,079,214100
42,214200,1247,1467,10,7,3,2,1,1,7,4,3,0,0,0,6,4,2,5,1,4,13,8,5,2707,1243,1464,43.5,43,14,56,33,0,29,47,35,43,42,079,214200
42,214300,956,1090,7,4,3,3,3,0,5,3,2,1,1,0,1,1,0,4,1,3,6,3,3,2041,954,1087,43.5,43,22,35,52,39,22,21,35,43,42,079,214300
42,214400,1033,1149,4,4,0,0,0,0,7,2,5,0,0,0,0,0,0,12,4,8,4,3,1,2178,1030,1148,40.3,40,8,0,56,0,0,18,14,40,42,079,214400
42,214500,810,927,10,6,4,0,0,0,1,1,0,0,0,0,0,0,0,5,3,2,8,3,5,1729,807,922,42.5,42,15,0,47,0,0,48,25,42,42,079,214500
42,214600,1877,2215,38,19,19,1,1,0,13,6,7,0,0,0,4,3,1,42,22,20,29,15,14,4076,1869,2207,39.0,39,31,34,29,0,29,9,29,39,42,079,214600
42,214700,1286,1579,50,25,25,0,0,0,5,2,3,0,0,0,5,3,2,13,4,9,23,15,8,2848,1275,1573,41.2,42,20,0,54,0,5,5,11,42,42,079,214700
42,214800,486,568,6,1,5,1,0,1,0,0,0,0,0,0,1,0,1,5,2,3,5,4,1,1049,482,567,40.2,40,32,22,0,0,6,36,36,40,42,079,214800
42,214900,752,768,6,4,2,0,0,0,1,0,1,0,0,0,4,3,1,9,3,6,4,3,1,1520,752,768,40.8,41,19,0,34,0,30,16,30,41,42,079,214900
42,215000,775,859,2,1,1,0,0,0,2,0,2,0,0,0,1,1,0,8,4,4,8,3,5,1627,773,854,41.1,41,20,0,48,0,30,22,26,41,42,079,215000
42,215100,1308,1514,11,9,2,1,0,1,7,4,3,0,0,0,3,2,1,22,14,8,12,6,6,2815,1306,1509,40.1,40,30,40,26,0,57,12,23,40,42,079,215100
42,215200,1433,1573,76,46,30,7,3,4,117,59,58,0,0,0,3,2,1,26,11,15,25,12,13,2987,1424,1563,41.6,43,29,6,30,0,34,34,22,43,42,079,215200
42,215300,2022,1926,10,5,5,2,1,1,10,6,4,0,0,0,2,2,0,11,7,4,24,13,11,3930,2013,1917,42.3,42,50,45,46,0,15,35,29,42,42,079,215300
42,215400,1141,1187,2,1,1,3,1,2,15,7,8,0,0,0,3,1,2,8,3,5,20,6,14,2311,1135,1176,39.6,39,57,52,23,0,33,46,12,39,42,079,215400
42,215501,1841,2001,33,21,12,2,1,1,84,42,42,0,0,0,8,4,4,26,14,12,42,20,22,3805,1822,1983,38.3,38,34,29,35,0,15,19,35,38,42,079,215501
42,215502,2654,2748,31,14,17,2,1,1,111,54,57,0,0,0,15,7,8,32,15,17,66,34,32,5354,2629,2725,40.8,41,46,23,38,0,20,19,17,41,42,079,215502
42,215503,1155,1223,12,6,6,0,0,0,50,18,32,0,0,0,9,3,6,11,7,4,41,18,23,2347,1140,1207,37.8,38,26,0,31,0,27,22,32,38,42,079,215503
42,215504,1934,1927,6,2,4,0,0,0,5,2,3,0,0,0,4,3,1,16,10,6,18,10,8,3853,1930,1923,39.3,39,22,0,55,0,43,18,23,39,42,079,215504
42,215600,2346,2168,429,414,15,6,6,0,15,9,6,0,0,0,27,23,4,15,10,5,115,105,10,4423,2264,2159,38.5,40,31,41,31,0,28,30,29,40,42,079,215600
42,215701,1294,1244,3,3,0,1,1,0,11,2,9,0,0,0,0,0,0,15,8,7,1,1,0,2537,1293,1244,39.2,39,28,56,30,0,0,27,55,39,42,079,215701
42,215702,1061,1024,3,2,1,2,2,0,5,0,5,0,0,0,0,0,0,5,1,4,11,5,6,2076,1057,1019,39.9,39,17,71,24,0,0,44,16,40,42,079,215702
42,215800,1376,1345,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,18,11,7,13,6,7,2712,1371,1341,38.2,38,4,0,49,0,28,27,14,38,42,079,215800
42,215900,1744,1737,13,7,6,14,6,8,6,3,3,1,1,0,3,1,2,27,14,13,20,10,10,3469,1740,1729,39.1,39,15,14,29,35,6,19,35,39,42,079,215900
42,216000,443,506,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,4,4,1,1,0,949,443,506,40.3,40,0,0,0,0,20,38,24,40,42,079,216000
42,216100,2070,2140,20,14,6,1,1,0,13,5,8,0,0,0,11,7,4,14,10,4,28,14,14,4193,2063,2130,41.7,41,30,36,31,0,22,19,29,41,42,079,216100
42,216200,2547,2613,22,10,12,8,5,3,15,6,9,4,2,2,13,6,7,30,11,19,40,19,21,5143,2540,2603,39.6,39,14,49,35,42,11,16,20,39,42,079,216200
42,216400,1090,1024,11,6,5,2,2,0,1,0,1,0,0,0,2,1,1,2,1,1,10,5,5,2106,1086,1020,42.8,42,18,37,8,0,52,26,25,43,42,079,216400
42,216501,899,1008,1,1,0,0,0,0,44,22,22,0,0,0,0,0,0,6,4,2,14,5,9,1895,895,1000,42.8,43,52,0,19,0,0,14,46,43,42,079,216501
42,216502,1841,1739,10,5,5,4,3,1,37,19,18,0,0,0,8,3,5,13,7,6,26,14,12,3563,1830,1733,38.1,38,19,36,19,0,19,19,19,38,42,079,216502
42,216600,3265,3377,406,261,145,11,6,5,36,17,19,1,0,1,28,19,9,42,17,25,128,67,61,6585,3240,3345,39.0,40,18,23,42,20,19,17,18,41,42,079,216600
42,216700,1666,1924,4,1,3,2,2,0,26,13,13,0,0,0,12,7,5,9,4,5,35,22,13,3566,1652,1914,42.0,42,23,29,22,0,31,38,23,42,42,079,216700
42,216800,1719,1684,37,24,13,1,1,0,8,1,7,0,0,0,7,3,4,11,4,7,26,15,11,3385,1708,1677,42.5,42,48,49,43,0,37,18,36,42,42,079,216800
42,216900,2089,2129,4,3,1,0,0,0,8,3,5,0,0,0,6,2,4,9,8,1,21,10,11,4203,2081,2122,42.5,42,37,0,34,0,14,22,31,42,42,079,216900
42,217001,924,950,3,2,1,0,0,0,7,1,6,0,0,0,4,2,2,7,2,5,10,7,3,1868,919,949,44.9,45,36,0,50,0,38,16,39,45,42,079,217001
42,217002,1198,1590,8,4,4,5,1,4,13,7,6,0,0,0,28,15,13,18,7,11,61,31,30,2761,1185,1576,49.3,50,15,27,33,0,9,21,16,50,42,079,217002
42,217100,1436,1651,16,8,8,0,0,0,8,3,5,0,0,0,26,19,7,14,5,9,52,31,21,3067,1425,1642,42.6,43,34,0,27,0,33,21,31,43,42,079,217100
42,217200,1216,1445,30,16,14,4,2,2,21,10,11,0,0,0,97,49,48,37,16,21,189,98,91,2591,1178,1413,40.1,41,24,27,33,0,20,10,22,42,42,079,217200
42,217300,1653,1914,7,4,3,4,2,2,50,28,22,0,0,0,11,4,7,13,5,8,35,17,18,3545,1641,1904,46.8,47,14,18,35,0,28,35,30,47,42,079,217300
42,217400,684,767,37,21,16,2,0,2,12,5,7,0,0,0,88,46,42,34,18,16,158,91,67,1413,658,755,36.3,38,24,16,24,0,26,21,22,39,42,079,217400
42,217500,928,1016,29,21,8,6,4,2,13,5,8,2,2,0,220,126,94,28,17,11,316,180,136,1873,890,983,36.0,37,29,46,48,31,24,32,24,38,42,079,217500
42,217600,1088,1226,19,13,6,13,5,8,19,9,10,0,0,0,71,34,37,24,11,13,121,64,57,2281,1068,1213,37.7,38,28,24,48,0,19,25,21,39,42,079,217600
42,217700,1918,2256,41,30,11,9,6,3,15,7,8,1,0,1,82,51,31,29,15,14,155,90,65,4121,1893,2228,41.3,42,35,20,17,88,24,10,21,42,42,079,217700
42,217800,1306,1588,13,5,8,0,0,0,14,7,7,0,0,0,50,29,21,28,11,17,106,65,41,2850,1276,1574,40.1,40,29,0,25,0,29,14,26,40,42,079,217800
42,217900,1647,1814,20,18,2,2,2,0,8,5,3,0,0,0,36,26,10,15,7,8,79,52,27,3418,1621,1797,41.5,42,11,10,37,0,22,26,22,42,42,079,217900
42,000100,1412,1619,124,60,64,7,4,3,33,11,22,1,0,1,12,8,4,46,20,26,36,21,15,3009,1400,1609,41.6,43,18,47,36,20,19,14,31,43,42,081,000100
42,000200,1001,1072,146,76,70,5,2,3,25,12,13,0,0,0,7,4,3,27,15,12,15,10,5,2071,1000,1071,40.2,41,18,47,27,0,15,19,32,41,42,081,000200
42,000300,2443,2603,750,395,355,30,14,16,16,5,11,0,0,0,21,13,8,110,55,55,81,38,43,4997,2417,2580,33.8,35,27,30,24,0,23,8,22,35,42,081,000300
42,000400,1474,1739,1600,786,814,28,12,16,17,6,11,0,0,0,57,25,32,131,63,68,76,37,39,3192,1465,1727,31.7,35,25,37,41,0,15,9,19,35,42,081,000400
42,000500,1290,1446,217,107,110,1,0,1,31,16,15,2,2,0,16,7,9,33,21,12,28,13,15,2719,1279,1440,22.3,22,27,7,29,28,26,20,21,22,42,081,000500
42,000600,1393,1250,328,233,95,17,12,5,11,6,5,0,0,0,11,5,6,48,25,23,34,16,18,2624,1384,1240,36.1,37,31,38,31,0,27,17,27,37,42,081,000600
42,000800,1263,551,287,139,148,2,1,1,1,1,0,0,0,0,14,11,3,22,15,7,26,21,5,1805,1256,549,20.5,20,20,44,25,0,21,32,20,20,42,081,000800
42,000900,1086,1345,104,59,45,11,7,4,13,7,6,1,1,0,3,2,1,54,30,24,7,3,4,2424,1083,1341,35.6,36,22,20,28,8,13,12,15,36,42,081,000900
42,001000,1316,1524,354,156,198,10,7,3,28,15,13,0,0,0,6,1,5,61,25,36,37,17,20,2825,1308,1517,32.5,34,16,29,35,0,24,9,11,34,42,081,001000
42,010100,1217,1217,13,7,6,12,8,4,0,0,0,1,1,0,1,1,0,6,5,1,9,4,5,2428,1216,1212,40.7,40,38,48,0,55,13,21,35,40,42,081,010100
42,010200,600,550,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,8,5,3,4,4,0,1149,599,550,46.7,46,40,0,0,0,35,3,13,46,42,081,010200
42,010300,1783,1754,3,1,2,3,2,1,9,3,6,0,0,0,0,0,0,16,9,7,6,1,5,3531,1782,1749,36.5,36,11,46,17,0,0,25,18,36,42,081,010300
42,010400,2761,2736,20,12,8,4,4,0,18,4,14,0,0,0,0,0,0,42,21,21,17,8,9,5484,2755,2729,39.9,40,11,52,29,0,0,14,21,40,42,081,010400
42,010500,3017,2998,12,8,4,12,3,9,11,5,6,0,0,0,5,2,3,21,9,12,19,6,13,6000,3014,2986,39.7,39,18,36,14,0,22,20,16,39,42,081,010500
42,010600,2241,2126,6,4,2,5,2,3,4,3,1,0,0,0,0,0,0,10,6,4,0,0,0,4367,2241,2126,39.3,39,41,47,34,0,0,39,0,39,42,081,010600
42,010700,2890,2995,10,5,5,14,4,10,8,5,3,0,0,0,8,5,3,37,24,13,26,12,14,5872,2886,2986,38.5,38,17,39,34,0,13,20,25,38,42,081,010700
42,010800,3388,3708,8,6,2,16,9,7,31,11,20,0,0,0,13,8,5,45,22,23,40,18,22,7071,3380,3691,40.8,41,27,23,32,0,28,25,28,41,42,081,010800
42,010900,1259,1346,16,14,2,8,5,3,10,5,5,0,0,0,1,0,1,19,11,8,14,5,9,2593,1255,1338,39.1,39,27,30,31,0,3,17,22,39,42,081,010900
42,011000,2243,2487,5,5,0,3,3,0,16,7,9,0,0,0,3,3,0,20,9,11,20,9,11,4714,2237,2477,41.8,42,8,50,29,0,32,12,15,42,42,081,011000
42,011100,2303,2945,242,105,137,5,2,3,48,20,28,1,1,0,33,16,17,64,31,33,71,29,42,5214,2291,2923,47.6,49,14,42,29,10,16,10,17,49,42,081,011100
42,011200,2324,2740,45,22,23,9,4,5,66,33,33,0,0,0,3,2,1,48,23,25,22,10,12,5047,2315,2732,47.3,47,52,38,33,0,13,19,33,47,42,081,011200
42,011300,3828,3891,64,32,32,13,5,8,47,21,26,0,0,0,12,9,3,50,37,13,17,7,10,7710,3826,3884,41.4,41,20,25,40,0,19,21,20,41,42,081,011300
42,011400,828,868,4,1,3,3,1,2,0,0,0,0,0,0,0,0,0,7,3,4,6,1,5,1691,827,864,41.9,41,62,57,0,0,0,30,51,41,42,081,011400
42,011600,3696,3898,30,17,13,9,4,5,19,11,8,2,1,1,2,1,1,36,14,22,37,21,16,7560,3677,3883,39.3,39,31,26,30,51,23,12,23,39,42,081,011600
42,011700,3456,3381,774,325,449,19,8,11,23,15,8,0,0,0,67,4,63,29,18,11,120,31,89,6789,3432,3357,36.6,37,34,36,29,0,32,29,31,37,42,081,011700
42,011800,1750,1650,1,0,1,3,2,1,5,2,3,0,0,0,10,5,5,20,11,9,22,11,11,3390,1746,1644,35.0,35,21,23,52,0,16,16,22,35,42,081,011800
42,011900,2788,3248,24,14,10,9,4,5,19,6,13,4,1,3,6,4,2,17,11,6,9,5,4,6030,2785,3245,37.0,37,40,18,27,21,8,29,35,37,42,081,011900
42,420100,1776,1878,3,1,2,15,7,8,23,9,14,0,0,0,3,1,2,14,8,6,13,6,7,3644,1771,1873,41.5,41,38,21,36,0,41,56,35,41,42,083,420100
42,420200,1562,1732,12,9,3,12,3,9,6,2,4,1,0,1,12,9,3,18,11,7,34,22,12,3273,1549,1724,33.3,33,21,49,48,19,27,17,21,33,42,083,420200
42,420300,1227,1467,12,3,9,8,4,4,12,5,7,2,2,0,11,6,5,19,10,9,26,14,12,2675,1217,1458,35.0,35,14,32,35,5,14,21,32,35,42,083,420300
42,420400,1400,1580,21,15,6,8,6,2,30,16,14,0,0,0,2,2,0,21,12,9,27,17,10,2960,1388,1572,39.5,39,31,38,45,0,29,14,16,39,42,083,420400
42,420500,1625,1663,8,3,5,10,4,6,6,3,3,0,0,0,4,1,3,9,2,7,12,5,7,3282,1622,1660,40.1,40,25,37,38,0,15,39,35,40,42,083,420500
42,420600,2924,3024,7,5,2,23,12,11,5,2,3,0,0,0,2,1,1,31,11,20,9,3,6,5941,2922,3019,38.4,38,43,27,51,0,28,48,19,38,42,083,420600
42,420700,2347,2374,4,3,1,15,10,5,3,1,2,1,0,1,14,8,6,29,15,14,17,7,10,4709,2342,2367,37.0,37,18,37,58,76,7,34,34,37,42,083,420700
42,420800,2014,2086,11,5,6,4,3,1,4,2,2,6,4,2,3,2,1,24,14,10,28,15,13,4082,2005,2077,40.0,40,30,41,37,17,16,27,20,40,42,083,420800
42,420900,1259,1226,1,0,1,3,2,1,3,1,2,0,0,0,4,3,1,8,4,4,14,8,6,2479,1257,1222,40.2,40,33,29,41,0,9,50,24,40,42,083,420900
42,421000,2474,2213,774,760,14,46,36,10,40,26,14,0,0,0,119,113,6,79,65,14,266,248,18,4604,2400,2204,37.6,40,32,35,33,0,32,32,34,40,42,083,421000
42,421100,1846,2065,2,1,1,3,0,3,5,2,3,0,0,0,11,8,3,23,14,9,28,13,15,3889,1837,2052,41.1,41,22,36,44,0,14,23,22,41,42,083,421100
42,421200,1261,1289,5,3,2,2,1,1,2,2,0,1,1,0,1,1,0,4,3,1,11,4,7,2540,1258,1282,40.6,40,9,42,55,38,19,55,16,40,42,083,421200
42,030100,1162,1149,138,72,66,7,5,2,13,9,4,0,0,0,5,2,3,50,19,31,24,10,14,2298,1155,1143,34.8,35,35,16,29,0,19,11,27,35,42,085,030100
42,030200,191,370,165,63,102,3,2,1,1,0,1,0,0,0,1,1,0,20,12,8,2,2,0,559,189,370,54.9,63,32,6,56,0,5,19,43,63,42,085,030200
42,030300,1888,2068,203,98,105,6,3,3,10,3,7,0,0,0,8,2,6,84,48,36,34,14,20,3936,1879,2057,36.8,38,23,22,38,0,20,12,19,38,42,085,030300
42,030400,1367,1589,37,14,23,2,1,1,4,1,3,1,0,1,0,0,0,27,10,17,25,15,10,2932,1352,1580,42.5,42,35,16,54,39,0,18,18,42,42,085,030400
42,030500,1053,1205,354,173,181,5,3,2,2,0,2,2,0,2,7,2,5,52,29,23,22,9,13,2248,1050,1198,42.4,44,36,26,71,35,12,14,22,44,42,085,030500
42,030600,974,1098,874,391,483,6,3,3,4,0,4,1,1,0,16,9,7,106,45,61,37,14,23,2055,969,1086,32.6,36,25,37,44,29,9,12,18,37,42,085,030600
42,030700,130,190,940,445,495,1,1,0,0,0,0,0,0,0,4,2,2,45,24,21,6,4,2,316,127,189,32.7,49,29,16,0,0,33,21,18,49,42,085,030700
42,030800,181,247,1158,509,649,1,0,1,10,5,5,0,0,0,2,1,1,57,26,31,15,5,10,425,180,245,30.1,48,23,31,17,0,6,11,14,48,42,085,030800
42,030900,1032,1277,731,325,406,5,2,3,2,0,2,1,1,0,12,5,7,42,13,29,19,9,10,2302,1028,1274,46.6,50,36,69,39,39,23,34,29,50,42,085,030900
42,031000,295,348,90,43,47,0,0,0,1,0,1,0,0,0,1,1,0,13,5,8,8,4,4,636,292,344,45.8,44,52,0,41,0,18,24,26,44,42,085,031000
42,031100,727,875,236,97,139,1,0,1,1,0,1,0,0,0,6,2,4,25,11,14,8,4,4,1596,724,872,41.4,44,23,63,14,0,5,6,34,44,42,085,031100
42,031200,2387,2626,63,29,34,2,1,1,40,21,19,0,0,0,9,7,2,20,12,8,27,17,10,4998,2379,2619,44.6,44,45,49,41,0,11,14,14,44,42,085,031200
42,031300,1237,1271,12,8,4,2,1,1,25,14,11,0,0,0,4,2,2,12,4,8,21,9,12,2494,1232,1262,43.9,44,46,48,32,0,31,12,14,44,42,085,031300
42,031400,2360,2851,74,32,42,2,2,0,61,24,37,0,0,0,16,6,10,47,28,19,39,15,24,5192,2353,2839,45.3,45,40,30,34,0,17,21,22,46,42,085,031400
42,031500,470,525,112,49,63,0,0,0,3,2,1,1,0,1,2,0,2,34,17,17,12,7,5,989,467,522,39.1,42,15,0,46,18,16,7,24,42,42,085,031500
42,031600,838,995,84,40,44,4,1,3,6,3,3,0,0,0,3,0,3,25,14,11,19,11,8,1820,831,989,36.1,37,24,9,25,0,37,5,21,37,42,085,031600
42,031700,1194,1302,20,7,13,2,2,0,12,9,3,0,0,0,10,3,7,5,3,2,22,8,14,2482,1188,1294,43.4,43,40,26,28,0,32,30,28,43,42,085,031700
42,031800,2535,2503,12,7,5,7,3,4,6,3,3,3,1,2,3,1,2,23,12,11,15,9,6,5033,2531,2502,40.2,40,40,42,33,48,28,40,32,40,42,085,031800
42,031900,2331,2510,14,8,6,9,2,7,22,11,11,0,0,0,4,2,2,23,14,9,22,12,10,4826,2324,2502,44.9,45,33,28,42,0,37,36,36,45,42,085,031900
42,032000,2583,2715,10,7,3,4,1,3,8,5,3,0,0,0,1,0,1,33,17,16,14,7,7,5285,2576,2709,43.7,43,17,43,51,0,34,33,43,43,42,085,032000
42,032100,1552,1651,95,56,39,4,2,2,37,10,27,1,0,1,5,3,2,34,17,17,23,13,10,3191,1546,1645,27.7,29,20,34,22,15,37,19,22,29,42,085,032100
42,032200,1345,1598,18,10,8,4,2,2,15,7,8,1,0,1,8,3,5,12,8,4,8,2,6,2939,1344,1595,40.3,40,19,26,26,45,23,9,17,40,42,085,032200
42,032300,1687,1766,13,7,6,0,0,0,8,2,6,0,0,0,4,1,3,12,8,4,12,5,7,3445,1683,1762,41.5,41,45,0,30,0,20,14,28,41,42,085,032300
42,032400,3228,3277,26,14,12,7,6,1,9,2,7,0,0,0,13,7,6,33,18,15,33,16,17,6478,3215,3263,38.3,38,36,37,50,0,12,20,27,38,42,085,032400
42,032501,3023,3125,12,6,6,2,1,1,7,3,4,0,0,0,3,1,2,33,19,14,16,7,9,6135,3017,3118,37.6,37,19,31,16,0,54,22,40,37,42,085,032501
42,032502,1116,1125,0,0,0,2,0,2,1,0,1,2,1,1,2,0,2,9,2,7,14,5,9,2232,1111,1121,39.3,39,0,42,60,62,32,40,38,39,42,085,032502
42,032601,3085,3204,32,12,20,12,4,8,20,13,7,1,0,1,10,7,3,40,21,19,48,29,19,6263,3067,3196,40.4,40,60,24,23,4,15,13,23,40,42,085,032601
42,032602,2421,1834,393,382,11,7,4,3,6,1,5,2,0,2,6,2,4,27,14,13,112,103,9,4157,2325,1832,39.3,39,37,28,50,55,38,24,38,39,42,085,032602
42,032701,2348,2496,74,37,37,3,2,1,13,4,9,0,0,0,10,4,6,22,13,9,20,8,12,4834,2344,2490,41.1,41,49,37,42,0,35,14,25,41,42,085,032701
