STATE	TRACT	COUNTY	gisjoin	fid	AREALAND	POP100	H001001	H002001	H002005	H003001	H003002	H003003	P001001	P002001	P002002	P002005	P003001	P003002	P003003	P003004	P003005	P003006	P003007	P003008	P003009	P003010	P003026	P003047	P003063	P003070	P004001	P004002	P004003	P012001	P012002	P012026	P012A001	P012A002	P012A026	P012B001	P012B002	P012B026	P012C001	P012C002	P012C026	P012D001	P012D002	P012D026	P012E001	P012E002	P012E026	P012F001	P012F002	P012F026	P012G001	P012G002	P012G026	P012H001	P012H002	P012H026	P012I001	P012I002	P012I026	P013001	P013A001	P013B001	P013C001	P013D001	P013E001	P013F001	P013G001	P013H001	P013I001
42	31600	1	42001031600	14624	123306069	6023	2400	2400	0	2400	2228	172	6023	6023	0	0	6023	5946	5856	29	17	24	1	19	77	76	1	0	0	0	6023	55	5968	6023	3012	3011	5856	2940	2916	29	14	15	17	10	7	24	10	14	1	0	1	19	7	12	77	31	46	55	15	40	5813	2928	2885	37	37	32	40	37	21	15	17	29	37
42	31700	1	42001031700	13942	103250900	2702	1143	1143	0	1143	1059	84	2702	2702	0	0	2702	2679	2627	5	6	11	2	28	23	20	3	0	0	0	2702	32	2670	2702	1341	1361	2627	1298	1329	5	2	3	6	3	3	11	6	5	2	1	1	28	19	9	23	12	11	32	20	12	2617	1292	1325	40	41	75	36	16	42	21	27	28	41
42	10300	3	42003010300	15414	963024	3922	721	721	0	721	468	253	3922	3922	0	0	3922	3869	3075	522	12	147	4	109	53	50	3	0	0	0	3922	125	3797	3922	1601	2321	3075	1206	1869	522	243	279	12	4	8	147	68	79	4	2	2	109	51	58	53	27	26	125	51	74	3024	1186	1838	20	20	25	20	19	18	19	20	20	20
42	20100	3	42003020100	13985	1717785	5222	1623	1623	0	1623	1264	359	5222	5222	0	0	5222	5165	2941	2071	8	107	2	36	57	51	4	2	0	0	5222	68	5154	5222	3582	1640	2941	1848	1093	2071	1609	462	8	6	2	107	61	46	2	1	1	36	24	12	57	33	24	68	42	26	2910	1830	1080	34	36	33	41	27	47	24	25	25	36
42	20300	3	42003020300	15065	1573136	266	195	195	0	195	128	67	266	266	0	0	266	260	97	162	0	0	0	1	6	6	0	0	0	0	266	9	257	266	126	140	97	51	46	162	72	90	0	0	0	0	0	0	0	0	0	1	0	1	6	3	3	9	2	7	97	51	46	36	41	30	0	0	0	58	31	55	41
42	30500	3	42003030500	13082	666954	2724	1540	1540	0	1540	1396	144	2724	2724	0	0	2724	2701	288	2374	6	19	1	13	23	23	0	0	0	0	2724	18	2706	2724	1155	1569	288	162	126	2374	963	1411	6	4	2	19	9	10	1	1	0	13	9	4	23	7	16	18	10	8	283	159	124	38	27	41	41	35	26	26	23	25	27
42	40200	3	42003040200	13990	581844	2272	638	638	0	638	536	102	2272	2272	0	0	2272	2238	922	1208	12	77	2	17	34	27	7	0	0	0	2272	37	2235	2272	1000	1272	922	423	499	1208	504	704	12	10	2	77	42	35	2	1	1	17	11	6	34	9	25	37	22	15	907	416	491	20	20	29	20	20	22	20	19	20	20
42	40300	3	42003040300	15066	471111	4439	106	106	0	106	100	6	4439	4439	0	0	4439	4377	3584	556	17	183	4	33	62	50	12	0	0	0	4439	56	4383	4439	1858	2581	3584	1498	2086	556	229	327	17	10	7	183	89	94	4	0	4	33	10	23	62	22	40	56	25	31	3556	1483	2073	19	19	19	20	19	19	19	19	20	19
42	40400	3	42003040400	14346	453331	2562	1875	1875	0	1875	1655	220	2562	2562	0	0	2562	2521	1880	74	1	543	0	23	41	36	4	1	0	0	2562	61	2501	2562	1208	1354	1880	825	1055	74	30	44	1	0	1	543	308	235	0	0	0	23	19	4	41	26	15	61	34	27	1840	805	1035	28	52	25	72	23	0	21	22	24	53
42	40500	3	42003040500	13984	474523	3010	1386	1386	0	1386	1257	129	3010	3010	0	0	3010	2922	2409	174	12	306	1	20	88	85	2	1	0	0	3010	73	2937	3010	1572	1438	2409	1244	1165	174	88	86	12	9	3	306	169	137	1	1	0	20	14	6	88	47	41	73	41	32	2375	1224	1151	21	21	23	22	28	27	29	21	22	21
42	40600	3	42003040600	12437	233957	2271	1169	1169	0	1169	1059	110	2271	2271	0	0	2271	2208	1808	142	4	238	0	16	63	62	1	0	0	0	2271	65	2206	2271	1287	984	1808	1031	777	142	80	62	4	1	3	238	131	107	0	0	0	16	11	5	63	33	30	65	43	22	1774	1009	765	22	22	23	48	30	0	23	24	23	22
42	40900	3	42003040900	13986	1394334	3007	1558	1558	0	1558	1398	160	3007	3007	0	0	3007	2899	1892	851	2	129	4	21	108	100	6	0	2	0	3007	45	2962	3007	1569	1438	1892	990	902	851	416	435	2	1	1	129	75	54	4	4	0	21	16	5	108	67	41	45	26	19	1866	975	891	32	31	35	49	31	23	26	22	23	31
42	50100	3	42003050100	13081	791491	2143	1334	1334	0	1334	983	351	2143	2143	0	0	2143	2133	45	2075	5	2	0	6	10	9	1	0	0	0	2143	7	2136	2143	1015	1128	45	17	28	2075	987	1088	5	3	2	2	0	2	0	0	0	6	3	3	10	5	5	7	5	2	44	16	28	44	50	44	56	49	0	11	43	38	50
42	50600	3	42003050600	14676	809588	2246	1171	1171	0	1171	1001	170	2246	2246	0	0	2246	2216	233	1949	7	13	1	13	30	21	9	0	0	0	2246	12	2234	2246	1010	1236	233	115	118	1949	862	1087	7	2	5	13	7	6	1	1	0	13	9	4	30	14	16	12	8	4	232	114	118	42	44	42	54	35	24	14	43	21	44
42	50700	3	42003050700	15067	384254	2856	2022	2022	0	2022	1883	139	2856	2856	0	0	2856	2793	1956	401	3	412	2	19	63	54	8	1	0	0	2856	72	2784	2856	1405	1451	1956	962	994	401	149	252	3	1	2	412	235	177	2	1	1	19	15	4	63	42	21	72	45	27	1912	936	976	26	25	45	39	27	21	26	23	26	25
42	50900	3	42003050900	13079	471057	2109	1049	1049	0	1049	963	86	2109	2109	0	0	2109	2082	36	2023	12	0	1	10	27	17	10	0	0	0	2109	13	2096	2109	799	1310	36	18	18	2023	763	1260	12	5	7	0	0	0	1	0	1	10	4	6	27	9	18	13	4	9	36	18	18	24	42	23	23	0	40	24	46	21	42
42	51000	3	42003051000	14675	651815	1250	1212	1212	0	1212	627	585	1250	1250	0	0	1250	1227	60	1156	2	8	0	1	23	18	4	1	0	0	1250	8	1242	1250	503	747	60	35	25	1156	451	705	2	0	2	8	5	3	0	0	0	1	1	0	23	11	12	8	4	4	58	33	25	35	25	36	49	27	0	51	25	21	25
42	51100	3	42003051100	13080	179165	1381	862	862	0	862	653	209	1381	1381	0	0	1381	1369	8	1353	3	0	0	5	12	5	7	0	0	0	1381	9	1372	1381	531	850	8	2	6	1353	520	833	3	0	3	0	0	0	0	0	0	5	0	5	12	9	3	9	4	5	8	2	6	23	47	23	53	0	0	33	22	24	47
42	60300	3	42003060300	13614	1052289	2585	1448	1448	0	1448	1252	196	2585	2585	0	0	2585	2510	1866	583	3	50	1	7	75	67	7	1	0	0	2585	21	2564	2585	1250	1335	1866	924	942	583	255	328	3	1	2	50	26	24	1	0	1	7	2	5	75	42	33	21	12	9	1855	919	936	37	42	27	39	29	24	19	18	22	42
42	60500	3	42003060500	14843	712719	1488	928	928	0	928	778	150	1488	1488	0	0	1488	1450	1247	178	3	15	0	7	38	34	2	0	2	0	1488	28	1460	1488	695	793	1247	586	661	178	84	94	3	0	3	15	5	10	0	0	0	7	1	6	38	19	19	28	12	16	1226	576	650	39	41	30	35	33	0	18	26	26	42
42	70300	3	42003070300	13988	420076	2224	1286	1286	0	1286	1214	72	2224	2224	0	0	2224	2185	1874	131	5	153	1	21	39	29	10	0	0	0	2224	95	2129	2224	1130	1094	1874	964	910	131	45	86	5	3	2	153	87	66	1	1	0	21	11	10	39	19	20	95	45	50	1813	935	878	31	31	66	31	27	24	28	30	28	31
42	70500	3	42003070500	12895	422950	3138	1993	1993	0	1993	1884	109	3138	3138	0	0	3138	3063	2510	287	4	240	1	21	75	70	5	0	0	0	3138	97	3041	3138	1590	1548	2510	1272	1238	287	129	158	4	2	2	240	127	113	1	0	1	21	12	9	75	48	27	97	52	45	2426	1228	1198	29	29	28	48	28	20	26	24	28	29
42	70600	3	42003070600	13690	297556	1977	1330	1330	0	1330	1262	68	1977	1977	0	0	1977	1935	1659	63	3	185	1	24	42	42	0	0	0	0	1977	75	1902	1977	992	985	1659	830	829	63	30	33	3	2	1	185	93	92	1	0	1	24	15	9	42	22	20	75	42	33	1607	803	804	31	32	40	33	27	51	29	26	29	32
42	70800	3	42003070800	14453	456609	1667	1062	1062	0	1062	1006	56	1667	1667	0	0	1667	1636	1269	114	1	235	0	17	31	30	1	0	0	0	1667	61	1606	1667	846	821	1269	628	641	114	61	53	1	0	1	235	136	99	0	0	0	17	6	11	31	15	16	61	34	27	1222	599	623	32	33	37	48	31	0	27	27	29	33
42	70900	3	42003070900	13965	783879	4748	2780	2780	0	2780	2596	184	4748	4748	0	0	4748	4665	3247	393	7	919	9	90	83	79	4	0	0	0	4748	150	4598	4748	2365	2383	3247	1605	1642	393	142	251	7	4	3	919	514	405	9	3	6	90	47	43	83	50	33	150	83	67	3162	1558	1604	28	31	41	25	25	20	20	24	25	31
42	80200	3	42003080200	14677	324494	1828	1019	1019	0	1019	930	89	1828	1828	0	0	1828	1810	1740	44	2	15	0	9	18	17	1	0	0	0	1828	28	1800	1828	846	982	1740	803	937	44	20	24	2	2	0	15	10	5	0	0	0	9	6	3	18	5	13	28	11	17	1726	799	927	42	43	29	35	26	0	26	23	30	43
42	80400	3	42003080400	14448	438055	1413	934	934	0	934	791	143	1413	1413	0	0	1413	1394	1071	150	2	166	1	4	19	18	1	0	0	0	1413	10	1403	1413	700	713	1071	511	560	150	82	68	2	1	1	166	88	78	1	0	1	4	3	1	19	15	4	10	3	7	1068	510	558	31	33	30	31	27	19	28	32	26	33
42	80600	3	42003080600	12894	402387	2118	1319	1319	0	1319	1221	98	2118	2118	0	0	2118	2069	1760	196	2	91	1	19	49	46	3	0	0	0	2118	64	2054	2118	1056	1062	1760	869	891	196	103	93	2	1	1	91	49	42	1	1	0	19	9	10	49	24	25	64	37	27	1718	845	873	32	33	29	41	28	42	24	29	28	33
42	80700	3	42003080700	12855	270864	1791	1180	1180	0	1180	1072	108	1791	1791	0	0	1791	1723	1067	508	15	107	0	26	68	60	7	0	1	0	1791	33	1758	1791	924	867	1067	582	485	508	229	279	15	8	7	107	58	49	0	0	0	26	14	12	68	33	35	33	18	15	1053	575	478	31	32	34	24	28	0	24	27	27	32
42	80900	3	42003080900	13083	381605	1920	1141	1141	0	1141	1019	122	1920	1920	0	0	1920	1893	1519	280	6	67	0	21	27	25	1	1	0	0	1920	37	1883	1920	901	1019	1519	719	800	280	117	163	6	5	1	67	37	30	0	0	0	21	11	10	27	12	15	37	19	18	1505	709	796	39	41	36	28	29	0	39	28	25	41
42	90100	3	42003090100	13084	672113	1957	1186	1186	0	1186	959	227	1957	1957	0	0	1957	1939	1799	102	0	38	0	0	18	18	0	0	0	0	1957	4	1953	1957	918	1039	1799	839	960	102	53	49	0	0	0	38	19	19	0	0	0	0	0	0	18	7	11	4	3	1	1796	836	960	43	45	26	0	28	0	0	7	27	45
42	90200	3	42003090200	13087	1832942	3149	1718	1718	0	1718	1543	175	3149	3149	0	0	3149	3120	2945	125	0	43	0	7	29	28	1	0	0	0	3149	25	3124	3149	1312	1837	2945	1212	1733	125	61	64	0	0	0	43	23	20	0	0	0	7	3	4	29	13	16	25	18	7	2930	1201	1729	47	49	29	0	28	0	13	25	24	50
42	90300	3	42003090300	13085	249906	1810	1019	1019	0	1019	885	134	1810	1810	0	0	1810	1780	1615	97	5	57	0	6	30	27	3	0	0	0	1810	23	1787	1810	830	980	1615	737	878	97	50	47	5	3	2	57	25	32	0	0	0	6	2	4	30	13	17	23	10	13	1606	733	873	41	43	30	34	32	0	40	15	29	43
42	100500	3	42003100500	14108	699607	2100	890	890	0	890	846	44	2100	2100	0	0	2100	2048	697	1330	0	14	0	7	52	44	8	0	0	0	2100	14	2086	2100	949	1151	697	304	393	1330	612	718	0	0	0	14	6	8	0	0	0	7	4	3	52	23	29	14	7	7	694	302	392	42	52	38	0	23	0	11	18	20	52
42	101100	3	42003101100	13086	1038546	2899	1504	1504	0	1504	1235	269	2899	2899	0	0	2899	2859	2493	318	6	36	0	6	40	40	0	0	0	0	2899	28	2871	2899	1377	1522	2493	1200	1293	318	137	181	6	5	1	36	17	19	0	0	0	6	4	2	40	14	26	28	14	14	2476	1191	1285	38	40	24	44	34	0	24	17	32	40
42	101400	3	42003101400	14432	955064	3549	1679	1679	0	1679	1540	139	3549	3549	0	0	3549	3505	3123	351	2	11	0	18	44	43	1	0	0	0	3549	45	3504	3549	1598	1951	3123	1420	1703	351	144	207	2	1	1	11	2	9	0	0	0	18	9	9	44	22	22	45	19	26	3101	1411	1690	40	42	27	51	29	0	19	29	24	42
42	101600	3	42003101600	14109	452809	1879	855	855	0	855	619	236	1879	1879	0	0	1879	1853	64	1755	22	1	0	11	26	23	3	0	0	0	1879	14	1865	1879	754	1125	64	32	32	1755	703	1052	22	7	15	1	1	0	0	0	0	11	2	9	26	9	17	14	6	8	64	32	32	19	56	18	13	27	0	55	40	9	56
42	101700	3	42003101700	13611	382025	2004	978	978	0	978	752	226	2004	2004	0	0	2004	1951	415	1431	2	88	0	15	53	39	10	4	0	0	2004	12	1992	2004	906	1098	415	184	231	1431	643	788	2	0	2	88	44	44	0	0	0	15	9	6	53	26	27	12	7	5	415	184	231	34	50	29	32	28	0	20	18	23	50
42	101800	3	42003101800	14107	1194487	2742	1252	1252	0	1252	1196	56	2742	2742	0	0	2742	2711	2278	405	4	12	0	12	31	28	1	2	0	0	2742	19	2723	2742	1266	1476	2278	1061	1217	405	179	226	4	2	2	12	5	7	0	0	0	12	3	9	31	16	15	19	8	11	2273	1059	1214	42	44	35	40	29	0	8	26	29	44
42	110200	3	42003110200	15150	789946	4233	2247	2247	0	2247	2054	193	4233	4233	0	0	4233	4127	2559	1430	9	101	0	28	106	104	2	0	0	0	4233	79	4154	4233	1960	2273	2559	1194	1365	1430	652	778	9	4	5	101	41	60	0	0	0	28	10	18	106	59	47	79	33	46	2527	1180	1347	36	41	30	24	31	0	25	22	26	42
42	110600	3	42003110600	15151	2093097	2516	1149	1149	0	1149	1055	94	2516	2516	0	0	2516	2463	1852	561	1	26	1	22	53	49	4	0	0	0	2516	44	2472	2516	1166	1350	1852	879	973	561	246	315	1	1	0	26	7	19	1	1	0	22	10	12	53	22	31	44	18	26	1833	872	961	41	44	30	35	30	26	29	21	28	44
42	111300	3	42003111300	14450	517692	3188	1655	1655	0	1655	1409	246	3188	3188	0	0	3188	3103	780	2202	11	62	0	48	85	76	8	1	0	0	3188	33	3155	3188	1375	1813	780	342	438	2202	946	1256	11	1	10	62	28	34	0	0	0	48	22	26	85	36	49	33	20	13	774	340	434	33	43	31	48	33	0	19	22	23	43
42	111400	3	42003111400	14449	316843	1567	748	748	0	748	594	154	1567	1567	0	0	1567	1506	115	1351	1	31	0	8	61	55	6	0	0	0	1567	21	1546	1567	765	802	115	58	57	1351	658	693	1	1	0	31	18	13	0	0	0	8	0	8	61	30	31	21	8	13	113	58	55	34	52	33	71	28	0	17	20	18	52
42	111500	3	42003111500	14335	938240	3683	2407	2407	0	2407	2076	331	3683	3683	0	0	3683	3596	698	2778	17	85	0	18	87	77	7	3	0	0	3683	45	3638	3683	1588	2095	698	302	396	2778	1179	1599	17	8	9	85	44	41	0	0	0	18	10	8	87	45	42	45	29	16	685	290	395	37	45	37	43	26	0	32	30	26	46
42	120100	3	42003120100	13613	2837354	1684	436	436	0	436	405	31	1684	1684	0	0	1684	1638	358	1267	4	0	1	8	46	32	14	0	0	0	1684	26	1658	1684	901	783	358	278	80	1267	595	672	4	2	2	0	0	0	1	0	1	8	5	3	46	21	25	26	13	13	353	275	78	38	68	35	18	0	23	19	18	19	68
42	120200	3	42003120200	12854	643380	1632	824	824	0	824	710	114	1632	1632	0	0	1632	1598	20	1571	0	1	0	6	34	29	5	0	0	0	1632	15	1617	1632	707	925	20	5	15	1571	678	893	0	0	0	1	1	0	0	0	0	6	3	3	34	20	14	15	7	8	19	4	15	42	55	42	0	44	0	31	17	21	54
42	120300	3	42003120300	12714	1062255	2234	1059	1059	0	1059	889	170	2234	2234	0	0	2234	2193	85	2086	10	5	0	7	41	32	8	1	0	0	2234	14	2220	2234	976	1258	85	33	52	2086	916	1170	10	5	5	5	2	3	0	0	0	7	3	4	41	17	24	14	6	8	85	33	52	38	57	37	29	71	0	37	28	38	57
42	120400	3	42003120400	13612	431769	1274	653	653	0	653	487	166	1274	1274	0	0	1274	1237	72	1133	4	17	1	10	37	31	6	0	0	0	1274	21	1253	1274	537	737	72	16	56	1133	495	638	4	1	3	17	11	6	1	1	0	10	2	8	37	11	26	21	7	14	70	16	54	36	45	37	43	19	20	17	35	18	45
42	120700	3	42003120700	14452	503733	1114	583	583	0	583	462	121	1114	1114	0	0	1114	1097	33	1047	3	4	1	9	17	15	2	0	0	0	1114	10	1104	1114	530	584	33	16	17	1047	500	547	3	2	1	4	1	3	1	1	0	9	4	5	17	6	11	10	5	5	32	16	16	39	30	39	47	54	62	44	35	60	30
42	120800	3	42003120800	14454	710143	1328	775	775	0	775	518	257	1328	1328	0	0	1328	1313	149	1154	7	0	0	3	15	11	4	0	0	0	1328	16	1312	1328	568	760	149	48	101	1154	505	649	7	3	4	0	0	0	0	0	0	3	2	1	15	10	5	16	10	6	149	48	101	45	79	42	22	0	0	70	44	66	79
42	130100	3	42003130100	14946	751112	2637	1299	1299	0	1299	1038	261	2637	2637	0	0	2637	2597	38	2534	13	2	2	8	40	30	9	0	1	0	2637	31	2606	2637	1144	1493	38	16	22	2534	1099	1435	13	6	7	2	2	0	2	0	2	8	3	5	40	18	22	31	14	17	33	15	18	32	20	32	37	24	23	51	24	19	22
42	130200	3	42003130200	13615	335147	1885	872	872	0	872	702	170	1885	1885	0	0	1885	1862	15	1832	6	4	0	5	23	20	2	1	0	0	1885	5	1880	1885	826	1059	15	7	8	1832	800	1032	6	3	3	4	2	2	0	0	0	5	1	4	23	13	10	5	2	3	14	7	7	37	39	37	30	51	0	14	52	39	40
42	130300	3	42003130300	12715	555425	1913	1160	1160	0	1160	918	242	1913	1913	0	0	1913	1879	20	1846	3	2	1	7	34	29	2	0	3	0	1913	22	1891	1913	787	1126	20	5	15	1846	762	1084	3	2	1	2	2	0	1	0	1	7	2	5	34	14	20	22	7	15	20	5	15	40	61	40	61	20	39	15	46	22	61
42	130400	3	42003130400	13691	481322	1734	887	887	0	887	690	197	1734	1734	0	0	1734	1711	11	1690	3	2	0	5	23	19	4	0	0	0	1734	7	1727	1734	786	948	11	3	8	1690	771	919	3	1	2	2	1	1	0	0	0	5	1	4	23	9	14	7	4	3	9	2	7	33	54	32	46	3	0	55	39	73	53
42	130600	3	42003130600	12823	1390176	3951	1890	1890	0	1890	1556	334	3951	3951	0	0	3951	3873	115	3706	12	9	0	31	78	53	16	1	8	0	3951	35	3916	3951	1645	2306	115	38	77	3706	1557	2149	12	3	9	9	5	4	0	0	0	31	15	16	78	27	51	35	17	18	112	37	75	30	60	29	57	11	0	23	23	23	60
42	140100	3	42003140100	13966	1460535	5538	1117	1117	0	1117	1059	58	5538	5538	0	0	5538	5430	3899	184	13	948	8	378	108	105	3	0	0	0	5538	157	5381	5538	3359	2179	3899	2278	1621	184	109	75	13	5	8	948	610	338	8	8	0	378	269	109	108	80	28	157	106	51	3817	2225	1592	21	21	20	18	20	18	20	20	20	22
42	140200	3	42003140200	13989	779772	2435	1281	1281	0	1281	1191	90	2435	2435	0	0	2435	2378	1771	120	1	465	1	20	57	52	4	1	0	0	2435	52	2383	2435	1112	1323	1771	779	992	120	36	84	1	0	1	465	254	211	1	1	0	20	12	8	57	30	27	52	30	22	1742	763	979	28	31	25	43	26	24	27	24	28	31
42	140300	3	42003140300	14160	955761	3422	1571	1571	0	1571	1511	60	3422	3422	0	0	3422	3383	3113	88	1	163	1	17	39	39	0	0	0	0	3422	46	3376	3422	1645	1777	3113	1489	1624	88	40	48	1	0	1	163	88	75	1	0	1	17	8	9	39	20	19	46	26	20	3080	1470	1610	39	41	36	34	30	35	27	25	29	41
42	140400	3	42003140400	13987	862130	2356	1003	1003	0	1003	965	38	2356	2356	0	0	2356	2329	2206	47	4	61	0	11	27	26	1	0	0	0	2356	38	2318	2356	1102	1254	2206	1033	1173	47	17	30	4	1	3	61	29	32	0	0	0	11	5	6	27	17	10	38	18	20	2176	1018	1158	41	42	43	53	30	0	23	25	31	42
42	140500	3	42003140500	14451	782899	2304	1208	1208	0	1208	1057	151	2304	2304	0	0	2304	2253	634	1564	9	37	0	9	51	50	1	0	0	0	2304	27	2277	2304	1054	1250	634	298	336	1564	703	861	9	1	8	37	17	20	0	0	0	9	7	2	51	28	23	27	14	13	625	294	331	37	38	37	43	32	0	28	34	37	38
42	140600	3	42003140600	12735	1781180	3309	1562	1562	0	1562	1476	86	3309	3309	0	0	3309	3255	2867	286	3	86	2	11	54	52	2	0	0	0	3309	42	3267	3309	1611	1698	2867	1401	1466	286	128	158	3	1	2	86	47	39	2	2	0	11	6	5	54	26	28	42	18	24	2837	1386	1451	38	39	35	13	32	42	14	13	29	40
42	140800	3	42003140800	15105	2391414	4383	1998	1998	0	1998	1919	79	4383	4383	0	0	4383	4327	3940	118	4	231	1	33	56	53	3	0	0	0	4383	95	4288	4383	2177	2206	3940	1935	2005	118	74	44	4	0	4	231	124	107	1	1	0	33	17	16	56	26	30	95	48	47	3867	1898	1969	35	37	34	44	29	25	25	25	30	37
42	141000	3	42003141000	15104	529037	1131	562	562	0	562	543	19	1131	1131	0	0	1131	1117	1062	35	1	17	0	2	14	14	0	0	0	0	1131	9	1122	1131	509	622	1062	480	582	35	10	25	1	0	1	17	8	9	0	0	0	2	1	1	14	10	4	9	6	3	1055	475	580	40	41	21	11	38	0	12	28	45	41
42	141100	3	42003141100	15112	1334273	1378	627	627	0	627	607	20	1378	1378	0	0	1378	1371	1335	22	0	9	0	5	7	7	0	0	0	0	1378	13	1365	1378	659	719	1335	637	698	22	11	11	0	0	0	9	4	5	0	0	0	5	2	3	7	5	2	13	6	7	1326	632	694	46	46	38	0	49	0	16	10	22	46
42	141300	3	42003141300	14496	2444006	4950	2575	2575	0	2575	2468	107	4950	4950	0	0	4950	4886	4190	229	5	416	6	40	64	55	8	1	0	0	4950	134	4816	4950	2271	2679	4190	1920	2270	229	84	145	5	3	2	416	208	208	6	2	4	40	23	17	64	31	33	134	65	69	4095	1876	2219	36	39	56	34	28	36	25	23	29	39
42	141400	3	42003141400	13487	2085961	5174	2496	2496	0	2496	2396	100	5174	5174	0	0	5174	5075	4557	150	6	326	0	36	99	97	2	0	0	0	5174	93	5081	5174	2428	2746	4557	2134	2423	150	69	81	6	1	5	326	158	168	0	0	0	36	18	18	99	48	51	93	42	51	4493	2104	2389	40	42	46	31	30	0	25	23	25	43
42	150100	3	42003150100	14498	2316165	1948	999	999	0	999	838	161	1948	1948	0	0	1948	1922	1461	450	1	8	0	2	26	26	0	0	0	0	1948	14	1934	1948	916	1032	1461	703	758	450	195	255	1	1	0	8	4	4	0	0	0	2	1	1	26	12	14	14	8	6	1452	698	754	38	41	29	76	44	0	15	20	36	41
42	150400	3	42003150400	15153	1085645	805	287	287	0	287	270	17	805	805	0	0	805	786	192	583	9	1	0	1	19	18	1	0	0	0	805	6	799	805	255	550	192	44	148	583	199	384	9	5	4	1	0	1	0	0	0	1	1	0	19	6	13	6	2	4	192	44	148	51	74	39	10	100	0	50	41	53	74
42	151500	3	42003151500	15077	1912311	3386	1747	1747	0	1747	1451	296	3386	3386	0	0	3386	3335	1888	1385	11	23	0	28	51	43	8	0	0	0	3386	54	3332	3386	1526	1860	1888	858	1030	1385	610	775	11	7	4	23	10	13	0	0	0	28	15	13	51	26	25	54	27	27	1855	843	1012	39	46	27	17	51	0	19	26	35	46
42	151600	3	42003151600	14497	835078	2608	1291	1291	0	1291	1184	107	2608	2608	0	0	2608	2596	2550	25	8	12	0	1	12	12	0	0	0	0	2608	18	2590	2608	1211	1397	2550	1190	1360	25	10	15	8	1	7	12	3	9	0	0	0	1	0	1	12	7	5	18	8	10	2539	1184	1355	42	42	40	28	27	0	29	12	28	42
42	151700	3	42003151700	15076	1185327	5224	2582	2582	0	2582	2430	152	5224	5224	0	0	5224	5145	4762	178	10	164	1	30	79	71	8	0	0	0	5224	93	5131	5224	2498	2726	4762	2260	2502	178	90	88	10	5	5	164	86	78	1	1	0	30	14	16	79	42	37	93	48	45	4700	2226	2474	40	41	29	50	31	26	25	23	28	41
42	160300	3	42003160300	14740	1256639	1999	880	880	0	880	805	75	1999	1999	0	0	1999	1984	1719	258	1	4	1	1	15	15	0	0	0	0	1999	7	1992	1999	957	1042	1719	833	886	258	111	147	1	0	1	4	3	1	1	1	0	1	0	1	15	9	6	7	3	4	1714	831	883	36	39	21	73	31	31	28	15	47	39
42	160400	3	42003160400	14738	284363	238	557	557	0	557	116	441	238	238	0	0	238	234	47	185	1	0	0	1	4	3	1	0	0	0	238	2	236	238	89	149	47	20	27	185	66	119	1	0	1	0	0	0	0	0	0	1	1	0	4	2	2	2	0	2	47	20	27	25	42	23	19	0	0	5	34	64	42
42	160600	3	42003160600	14715	813573	1453	768	768	0	768	440	328	1453	1453	0	0	1453	1427	190	1221	6	0	0	10	26	20	5	0	1	0	1453	17	1436	1453	575	878	190	87	103	1221	473	748	6	1	5	0	0	0	0	0	0	10	4	6	26	10	16	17	9	8	186	86	100	17	44	14	12	0	0	12	13	14	44
42	160700	3	42003160700	14714	279432	584	246	246	0	246	216	30	584	584	0	0	584	578	464	113	1	0	0	0	6	6	0	0	0	0	584	0	584	584	272	312	464	212	252	113	55	58	1	1	0	0	0	0	0	0	0	0	0	0	6	4	2	0	0	0	464	212	252	34	38	20	23	0	0	0	23	0	38
42	160800	3	42003160800	15795	1043166	2961	1492	1492	0	1492	1326	166	2961	2961	0	0	2961	2921	2767	134	4	10	0	6	40	20	19	0	0	1	2961	17	2944	2961	1452	1509	2767	1366	1401	134	60	74	4	1	3	10	6	4	0	0	0	6	1	5	40	18	22	17	4	13	2757	1364	1393	37	38	24	12	24	0	19	27	26	39
42	160900	3	42003160900	15078	1299498	2181	1378	1378	0	1378	1178	200	2181	2181	0	0	2181	2165	2055	87	5	13	0	5	16	16	0	0	0	0	2181	23	2158	2181	1027	1154	2055	956	1099	87	48	39	5	3	2	13	7	6	0	0	0	5	5	0	16	8	8	23	9	14	2036	951	1085	40	40	51	11	27	0	29	26	38	40
42	170200	3	42003170200	14636	1198690	3545	2235	2235	0	2235	1956	279	3545	3545	0	0	3545	3501	3399	60	5	28	5	4	44	41	3	0	0	0	3545	51	3494	3545	1801	1744	3399	1725	1674	60	33	27	5	3	2	28	13	15	5	1	4	4	2	2	44	24	20	51	30	21	3362	1704	1658	36	37	30	24	27	51	27	27	28	37
42	170600	3	42003170600	15796	798368	2046	1088	1088	0	1088	934	154	2046	2046	0	0	2046	2030	1924	86	2	12	2	4	16	16	0	0	0	0	2046	19	2027	2046	1061	985	1924	996	928	86	50	36	2	1	1	12	3	9	2	1	1	4	1	3	16	9	7	19	6	13	1906	990	916	39	40	23	23	35	36	33	27	29	40
42	180300	3	42003180300	14743	797404	3220	1505	1505	0	1505	1302	203	3220	3220	0	0	3220	3154	2497	643	2	9	0	3	66	60	6	0	0	0	3220	22	3198	3220	1483	1737	2497	1171	1326	643	280	363	2	1	1	9	3	6	0	0	0	3	3	0	66	25	41	22	14	8	2485	1163	1322	34	37	23	56	33	0	23	13	23	37
