STATE,TRACT,AREALAND,POP100,H001001,H002001,H002005,H003001,H003002,H003003,P001001,P002001,P002002,P002005,P003001,P003002,P003003,P003004,P003005,P003006,P003007,P003008,P003009,P003010,P003026,P003047,P003063,P003070,P004001,P004002,P004003,P012001,P012002,P012026,P012A001,state,county,tract
42,103200,0000000660073,00001283,451,451,0,451,430,21,1283,1283,0,0,1283,1277,1261,5,0,6,0,5,6,6,0,0,0,0,1283,16,1267,1283,597,686,1261,42,017,103200
42,103300,0000051989416,00002191,841,841,0,841,805,36,2191,2191,0,0,2191,2184,2147,8,2,20,5,2,7,6,1,0,0,0,2191,6,2185,2191,1130,1061,2147,42,017,103300
42,103400,0000079721587,00004963,1972,1972,0,1972,1900,72,4963,4963,0,0,4963,4943,4894,30,5,5,0,9,20,20,0,0,0,0,4963,43,4920,4963,2485,2478,4894,42,017,103400
42,103500,0000023843718,00001313,525,525,0,525,485,40,1313,1313,0,0,1313,1303,1289,1,0,10,0,3,10,8,2,0,0,0,1313,14,1299,1313,701,612,1289,42,017,103500
42,103600,0000002575532,00000863,403,403,0,403,378,25,863,863,0,0,863,862,856,1,0,2,0,3,1,1,0,0,0,0,863,5,858,863,432,431,856,42,017,103600
42,103700,0000057477511,00003517,1411,1411,0,1411,1337,74,3517,3517,0,0,3517,3489,3457,18,1,4,4,5,28,24,4,0,0,0,3517,21,3496,3517,1808,1709,3457,42,017,103700
42,103800,0000016764206,00001408,612,612,0,612,559,53,1408,1408,0,0,1408,1407,1396,6,1,4,0,0,1,1,0,0,0,0,1408,12,1396,1408,702,706,1396,42,017,103800
42,103900,0000078227732,00004206,1834,1834,0,1834,1674,160,4206,4206,0,0,4206,4169,4090,32,7,17,2,21,37,36,1,0,0,0,4206,57,4149,4206,2189,2017,4090,42,017,103900
42,104000,0000078103688,00004804,1868,1868,0,1868,1788,80,4804,4804,0,0,4804,4773,4714,28,1,20,1,9,31,31,0,0,0,0,4804,44,4760,4804,2441,2363,4714,42,017,104000
42,104100,0000001410180,00002083,869,869,0,869,851,18,2083,2083,0,0,2083,2053,1981,31,4,24,3,10,30,29,1,0,0,0,2083,39,2044,2083,1034,1049,1981,42,017,104100
42,104200,0000070346273,00011409,4103,4103,0,4103,3938,165,11409,11409,0,0,11409,11320,10994,81,32,115,1,97,89,87,0,2,0,0,11409,226,11183,11409,5732,5677,10994,42,017,104200
42,104300,0000068998036,00007743,3207,3207,0,3207,3053,154,7743,7743,0,0,7743,7684,7520,49,15,66,7,27,59,57,2,0,0,0,7743,112,7631,7743,3858,3885,7520,42,017,104300
42,104400,0000003293594,00002252,1251,1251,0,1251,1160,91,2252,2252,0,0,2252,2229,2138,25,5,19,0,42,23,23,0,0,0,0,2252,125,2127,2252,1205,1047,2138,42,017,104400
42,104501,0000036272470,00012136,4041,4041,0,4041,3937,104,12136,12136,0,0,12136,12055,11685,155,18,163,2,32,81,71,6,0,4,0,12136,184,11952,12136,5990,6146,11685,42,017,104501
42,104502,0000049408527,00004306,1820,1820,0,1820,1774,46,4306,4306,0,0,4306,4282,4222,16,1,32,0,11,24,22,2,0,0,0,4306,36,4270,4306,2017,2289,4222,42,017,104502
42,104601,0000013274956,00004752,1716,1716,0,1716,1694,22,4752,4752,0,0,4752,4726,4626,38,1,60,0,1,26,26,0,0,0,0,4752,41,4711,4752,2333,2419,4626,42,017,104601
42,104603,0000015159743,00006201,1834,1834,0,1834,1785,49,6201,6201,0,0,6201,6164,5685,355,4,94,1,25,37,33,1,3,0,0,6201,119,6082,6201,3254,2947,5685,42,017,104603
42,104604,0000011388240,00006657,2647,2647,0,2647,2517,130,6657,6657,0,0,6657,6607,6457,64,6,67,3,10,50,45,5,0,0,0,6657,87,6570,6657,3068,3589,6457,42,017,104604
42,104701,0000002319431,00003089,1788,1788,0,1788,1755,33,3089,3089,0,0,3089,3066,2939,37,2,73,1,14,23,21,1,1,0,0,3089,33,3056,3089,1258,1831,2939,42,017,104701
42,104702,0000001402872,00002745,1304,1304,0,1304,1254,50,2745,2745,0,0,2745,2734,2651,55,1,13,2,12,11,11,0,0,0,0,2745,39,2706,2745,1270,1475,2651,42,017,104702
42,104703,0000002173527,00002402,966,966,0,966,946,20,2402,2402,0,0,2402,2384,2320,15,6,31,3,9,18,17,1,0,0,0,2402,27,2375,2402,1117,1285,2320,42,017,104703
42,104800,0000003298068,00003125,930,930,0,930,912,18,3125,3125,0,0,3125,3096,2996,64,2,25,1,8,29,29,0,0,0,0,3125,51,3074,3125,1478,1647,2996,42,017,104800
42,104901,0000011025783,00006302,2000,2000,0,2000,1927,73,6302,6302,0,0,6302,6270,6070,53,7,130,1,9,32,31,1,0,0,0,6302,43,6259,6302,3126,3176,6070,42,017,104901
42,104902,0000017822697,00005675,2050,2050,0,2050,2006,44,5675,5675,0,0,5675,5630,5420,71,1,126,5,7,45,45,0,0,0,0,5675,80,5595,5675,2758,2917,5420,42,017,104902
42,105003,0000012535768,00005033,1589,1589,0,1589,1582,7,5033,5033,0,0,5033,5002,4924,13,0,65,0,0,31,31,0,0,0,0,5033,30,5003,5033,2450,2583,4924,42,017,105003
42,105004,0000008802472,00005627,1771,1771,0,1771,1763,8,5627,5627,0,0,5627,5603,5519,18,1,61,0,4,24,22,2,0,0,0,5627,33,5594,5627,2750,2877,5519,42,017,105004
42,105006,0000009386970,00005974,1934,1934,0,1934,1911,23,5974,5974,0,0,5974,5942,5792,15,0,129,3,3,32,32,0,0,0,0,5974,41,5933,5974,2964,3010,5792,42,017,105006
42,105007,0000010315541,00008404,2653,2653,0,2653,2638,15,8404,8404,0,0,8404,8353,8161,39,2,140,0,11,51,46,1,3,1,0,8404,58,8346,8404,4132,4272,8161,42,017,105007
42,105008,0000016407359,00002954,898,898,0,898,888,10,2954,2954,0,0,2954,2951,2889,9,1,49,0,3,3,3,0,0,0,0,2954,28,2926,2954,1463,1491,2889,42,017,105008
42,105009,0000002566487,00003620,1613,1613,0,1613,1576,37,3620,3620,0,0,3620,3588,3504,25,5,34,0,20,32,31,1,0,0,0,3620,39,3581,3620,1616,2004,3504,42,017,105009
42,105010,0000003127076,00003950,1354,1354,0,1354,1341,13,3950,3950,0,0,3950,3927,3792,14,1,114,0,6,23,23,0,0,0,0,3950,47,3903,3950,1908,2042,3792,42,017,105010
42,105011,0000003760865,00003822,1326,1326,0,1326,1315,11,3822,3822,0,0,3822,3791,3624,30,4,116,0,17,31,26,5,0,0,0,3822,49,3773,3822,1849,1973,3624,42,017,105011
42,105100,0000025711553,00002839,986,986,0,986,971,15,2839,2839,0,0,2839,2822,2752,24,1,43,0,2,17,16,1,0,0,0,2839,17,2822,2839,1398,1441,2752,42,017,105100
42,105202,0000006336584,00005312,2226,2226,0,2226,2205,21,5312,5312,0,0,5312,5255,4982,48,0,212,0,13,57,55,2,0,0,0,5312,65,5247,5312,2497,2815,4982,42,017,105202
42,105203,0000008483086,00002063,704,704,0,704,696,8,2063,2063,0,0,2063,2049,1948,47,1,53,0,0,14,13,1,0,0,0,2063,29,2034,2063,1024,1039,1948,42,017,105203
42,105204,0000016149832,00010831,3918,3918,0,3918,3860,58,10831,10831,0,0,10831,10726,10122,96,6,469,0,33,105,91,11,1,2,0,10831,148,10683,10831,5260,5571,10122,42,017,105204
42,105300,0000001425191,00002312,936,936,0,936,920,16,2312,2312,0,0,2312,2290,2241,26,2,17,0,4,22,20,2,0,0,0,2312,22,2290,2312,1043,1269,2241,42,017,105300
42,105400,0000054207455,00007180,2598,2598,0,2598,2512,86,7180,7180,0,0,7180,7144,6973,58,5,91,0,17,36,34,2,0,0,0,7180,81,7099,7180,3529,3651,6973,42,017,105400
42,105501,0000020625318,00008153,2520,2520,0,2520,2462,58,8153,8153,0,0,8153,8063,7525,121,3,390,0,24,90,83,3,0,4,0,8153,122,8031,8153,4039,4114,7525,42,017,105501
42,105503,0000007500802,00009146,4085,4085,0,4085,3989,96,9146,9146,0,0,9146,9088,8423,258,12,366,0,29,58,53,5,0,0,0,9146,167,8979,9146,4360,4786,8423,42,017,105503
42,105505,0000005265749,00003934,1512,1512,0,1512,1478,34,3934,3934,0,0,3934,3908,3805,35,1,54,1,12,26,25,1,0,0,0,3934,33,3901,3934,1921,2013,3805,42,017,105505
42,105506,0000005702908,00004110,1260,1260,0,1260,1252,8,4110,4110,0,0,4110,4083,3765,88,8,204,0,18,27,27,0,0,0,0,4110,59,4051,4110,2008,2102,3765,42,017,105506
42,105507,0000007366602,00007338,2554,2554,0,2554,2525,29,7338,7338,0,0,7338,7285,6980,90,0,203,0,12,53,46,7,0,0,0,7338,82,7256,7338,3610,3728,6980,42,017,105507
42,105600,0000002370773,00002498,1209,1209,0,1209,1170,39,2498,2498,0,0,2498,2471,2339,86,2,30,1,13,27,25,1,1,0,0,2498,44,2454,2498,1188,1310,2339,42,017,105600
42,105702,0000002295716,00003326,1487,1487,0,1487,1409,78,3326,3326,0,0,3326,3266,2975,216,11,16,0,48,60,51,9,0,0,0,3326,122,3204,3326,1664,1662,2975,42,017,105702
42,105704,0000002291607,00006697,2826,2826,0,2826,2745,81,6697,6697,0,0,6697,6613,4640,1702,7,104,0,160,84,77,6,1,0,0,6697,361,6336,6697,3128,3569,4640,42,017,105704
42,105801,0000009507201,00006807,2575,2575,0,2575,2527,48,6807,6807,0,0,6807,6700,5226,1003,7,367,0,97,107,96,11,0,0,0,6807,263,6544,6807,3349,3458,5226,42,017,105801
42,105805,0000010306750,00005808,2610,2610,0,2610,2446,164,5808,5808,0,0,5808,5721,5306,197,15,158,1,44,87,78,9,0,0,0,5808,126,5682,5808,2828,2980,5306,42,017,105805
42,105806,0000026419373,00000103,45,45,0,45,38,7,103,103,0,0,103,103,102,0,0,1,0,0,0,0,0,0,0,0,103,1,102,103,54,49,102,42,017,105806
42,105807,0000001608348,00003506,1533,1533,0,1533,1494,39,3506,3506,0,0,3506,3425,3003,232,13,149,0,28,81,74,7,0,0,0,3506,102,3404,3506,1637,1869,3003,42,017,105807
42,105808,0000002384905,00003643,1437,1437,0,1437,1392,45,3643,3643,0,0,3643,3608,3497,25,5,57,0,24,35,35,0,0,0,0,3643,83,3560,3643,1757,1886,3497,42,017,105808
42,105809,0000003129303,00004480,1584,1584,0,1584,1567,17,4480,4480,0,0,4480,4429,4245,57,5,95,0,27,51,50,1,0,0,0,4480,96,4384,4480,2195,2285,4245,42,017,105809
42,105810,0000001261029,00002668,1003,1003,0,1003,995,8,2668,2668,0,0,2668,2637,2531,60,0,16,0,30,31,27,4,0,0,0,2668,51,2617,2668,1302,1366,2531,42,017,105810
42,105811,0000002253914,00006132,2150,2150,0,2150,2125,25,6132,6132,0,0,6132,6065,5863,127,9,52,6,8,67,64,1,2,0,0,6132,77,6055,6132,3020,3112,5863,42,017,105811
42,105812,0000000829733,00001718,591,591,0,591,586,5,1718,1718,0,0,1718,1700,1681,3,1,4,0,11,18,17,1,0,0,0,1718,19,1699,1718,833,885,1681,42,017,105812
42,105900,0000004080345,00002031,819,819,0,819,803,16,2031,2031,0,0,2031,2028,1985,30,1,10,0,2,3,3,0,0,0,0,2031,28,2003,2031,978,1053,1985,42,017,105900
42,902100,0000001039451,00002473,1267,1267,0,1267,1175,92,2473,2473,0,0,2473,2450,2406,26,3,10,1,4,23,20,3,0,0,0,2473,23,2450,2473,1134,1339,2406,42,019,902100
42,902200,0000001447497,00002069,1059,1059,0,1059,937,122,2069,2069,0,0,2069,2061,2033,23,2,3,0,0,8,8,0,0,0,0,2069,21,2048,2069,954,1115,2033,42,019,902200
42,902300,0000001777989,00003764,1698,1698,0,1698,1556,142,3764,3764,0,0,3764,3711,3517,126,5,22,0,41,53,48,5,0,0,0,3764,85,3679,3764,1831,1933,3517,42,019,902300
42,902400,0000001043852,00002698,1413,1413,0,1413,1279,134,2698,2698,0,0,2698,2669,2568,76,7,10,0,8,29,29,0,0,0,0,2698,40,2658,2698,1248,1450,2568,42,019,902400
42,902500,0000001670552,00004117,1965,1965,0,1965,1793,172,4117,4117,0,0,4117,4058,3920,84,4,21,3,26,59,56,3,0,0,0,4117,46,4071,4117,1916,2201,3920,42,019,902500
42,902600,0000005093356,00003229,1269,1269,0,1269,1232,37,3229,3229,0,0,3229,3213,3181,23,3,6,0,0,16,16,0,0,0,0,3229,4,3225,3229,1532,1697,3181,42,019,902600
42,902700,0000002987801,00002076,1033,1033,0,1033,960,73,2076,2076,0,0,2076,2055,2039,9,2,2,0,3,21,19,2,0,0,0,2076,13,2063,2076,1025,1051,2039,42,019,902700
42,902800,0000006487521,00002911,1476,1476,0,1476,1405,71,2911,2911,0,0,2911,2893,2835,25,0,32,0,1,18,17,1,0,0,0,2911,4,2907,2911,1378,1533,2835,42,019,902800
42,902900,0000008214973,00001675,728,728,0,728,694,34,1675,1675,0,0,1675,1671,1642,9,0,12,3,5,4,4,0,0,0,0,1675,11,1664,1675,807,868,1642,42,019,902900
42,903000,0000020702895,00004660,1905,1905,0,1905,1850,55,4660,4660,0,0,4660,4648,4614,14,3,12,4,1,12,12,0,0,0,0,4660,18,4642,4660,2291,2369,4614,42,019,903000
42,903100,0000012202315,00002634,1089,1089,0,1089,1060,29,2634,2634,0,0,2634,2624,2593,12,1,14,2,2,10,10,0,0,0,0,2634,17,2617,2634,1261,1373,2593,42,019,903100
42,910100,0000192873481,00004532,1947,1947,0,1947,1683,264,4532,4532,0,0,4532,4516,4486,15,3,4,6,2,16,15,0,0,1,0,4532,12,4520,4532,2240,2292,4486,42,019,910100
42,910200,0000262490861,00004961,2044,2044,0,2044,1829,215,4961,4961,0,0,4961,4945,4898,15,14,8,8,2,16,13,3,0,0,0,4961,22,4939,4961,2522,2439,4898,42,019,910200
42,910300,0000217285256,00008578,3567,3567,0,3567,3224,343,8578,8578,0,0,8578,8519,8429,43,6,26,0,15,59,53,6,0,0,0,8578,41,8537,8578,4251,4327,8429,42,019,910300
42,910400,0000004145137,00002706,993,993,0,993,935,58,2706,2706,0,0,2706,2671,2460,92,5,94,2,18,35,34,1,0,0,0,2706,29,2677,2706,1274,1432,2460,42,019,910400
42,910500,0000001628683,00002209,64,64,0,64,59,5,2209,2209,0,0,2209,2190,2037,97,1,47,0,8,19,17,2,0,0,0,2209,24,2185,2209,932,1277,2037,42,019,910500
42,910600,0000129877489,00004225,1685,1685,0,1685,1591,94,4225,4225,0,0,4225,4205,4191,7,0,3,0,4,20,16,3,1,0,0,4225,23,4202,4225,2111,2114,4191,42,019,910600
42,910700,0000059382333,00003074,1168,1168,0,1168,1112,56,3074,3074,0,0,3074,3071,3060,3,5,3,0,0,3,3,0,0,0,0,3074,2,3072,3074,1561,1513,3060,42,019,910700
42,910800,0000045929533,00003357,1389,1389,0,1389,1336,53,3357,3357,0,0,3357,3345,3303,17,2,15,0,8,12,12,0,0,0,0,3357,7,3350,3357,1703,1654,3303,42,019,910800
42,910900,0000017390818,00004825,2093,2093,0,2093,1997,96,4825,4825,0,0,4825,4802,4737,19,1,32,1,12,23,23,0,0,0,0,4825,21,4804,4825,2241,2584,4737,42,019,910900
42,911000,0000124792786,00006061,2480,2480,0,2480,2395,85,6061,6061,0,0,6061,6030,5994,6,9,10,6,5,31,31,0,0,0,0,6061,23,6038,6061,3051,3010,5994,42,019,911000
42,911100,0000061859087,00004217,1662,1662,0,1662,1585,77,4217,4217,0,0,4217,4206,4180,5,6,9,1,5,11,11,0,0,0,0,4217,25,4192,4217,2131,2086,4180,42,019,911100
42,911200,0000060445145,00005407,2057,2057,0,2057,1977,80,5407,5407,0,0,5407,5391,5189,188,1,11,1,1,16,16,0,0,0,0,5407,38,5369,5407,2871,2536,5189,42,019,911200
42,911300,0000121475608,00005448,2044,2044,0,2044,1934,110,5448,5448,0,0,5448,5431,5400,13,9,3,0,6,17,15,2,0,0,0,5448,23,5425,5448,2675,2773,5400,42,019,911300
42,911400,0000063241123,00003585,1381,1381,0,1381,1335,46,3585,3585,0,0,3585,3574,3552,6,6,3,1,6,11,11,0,0,0,0,3585,10,3575,3585,1752,1833,3552,42,019,911400
42,911501,0000060568340,00005690,1970,1970,0,1970,1916,54,5690,5690,0,0,5690,5677,5659,9,0,3,0,6,13,13,0,0,0,0,5690,15,5675,5690,2615,3075,5659,42,019,911501
42,911502,0000063964522,00004408,1788,1788,0,1788,1698,90,4408,4408,0,0,4408,4374,4357,8,1,3,0,5,34,30,4,0,0,0,4408,36,4372,4408,2091,2317,4357,42,019,911502
42,911600,0000062539294,00005210,1980,1980,0,1980,1896,84,5210,5210,0,0,5210,5193,5145,13,3,28,2,2,17,17,0,0,0,0,5210,22,5188,5210,2630,2580,5145,42,019,911600
42,911700,0000062525395,00004696,1939,1939,0,1939,1789,150,4696,4696,0,0,4696,4685,4645,8,8,20,1,3,11,11,0,0,0,0,4696,10,4686,4696,2389,2307,4645,42,019,911700
42,911800,0000115350896,00006156,2371,2371,0,2371,2264,107,6156,6156,0,0,6156,6126,6059,39,3,16,1,8,30,29,1,0,0,0,6156,22,6134,6156,3080,3076,6059,42,019,911800
42,911900,0000006492996,00005060,2547,2547,0,2547,2365,182,5060,5060,0,0,5060,5026,4966,21,5,27,0,7,34,34,0,0,0,0,5060,19,5041,5060,2343,2717,4966,42,019,911900
42,912000,0000023369116,00007800,3082,3082,0,3082,2910,172,7800,7800,0,0,7800,7735,7460,76,8,163,1,27,65,60,5,0,0,0,7800,68,7732,7800,3834,3966,7460,42,019,912000
42,912101,0000003335869,00003909,1434,1434,0,1434,1399,35,3909,3909,0,0,3909,3892,3790,48,2,49,1,2,17,15,2,0,0,0,3909,13,3896,3909,1899,2010,3790,42,019,912101
42,912102,0000001915508,00002953,1108,1108,0,1108,1078,30,2953,2953,0,0,2953,2937,2891,16,1,24,0,5,16,16,0,0,0,0,2953,21,2932,2953,1437,1516,2891,42,019,912102
42,912200,0000004255472,00002965,1043,1043,0,1043,1010,33,2965,2965,0,0,2965,2950,2893,25,0,28,0,4,15,15,0,0,0,0,2965,24,2941,2965,1433,1532,2893,42,019,912200
42,912300,0000028321890,00007984,2884,2884,0,2884,2712,172,7984,7984,0,0,7984,7920,7733,57,4,111,3,12,64,61,3,0,0,0,7984,71,7913,7984,3992,3992,7733,42,019,912300
42,912400,0000062138929,00009348,3529,3529,0,3529,3326,203,9348,9348,0,0,9348,9307,9153,64,3,65,5,17,41,40,1,0,0,0,9348,60,9288,9348,4428,4920,9153,42,019,912400
42,912700,0000062548524,00006827,2612,2612,0,2612,2521,91,6827,6827,0,0,6827,6808,6763,16,8,20,0,1,19,16,3,0,0,0,6827,15,6812,6827,3394,3433,6763,42,019,912700
42,912800,0000059480574,00005586,2105,2105,0,2105,2045,60,5586,5586,0,0,5586,5564,5524,14,5,9,1,11,22,22,0,0,0,0,5586,38,5548,5586,2752,2834,5524,42,019,912800
42,000100,0000000549703,00001363,1128,1128,0,1128,941,187,1363,1363,0,0,1363,1351,1234,106,3,2,1,5,12,12,0,0,0,0,1363,26,1337,1363,560,803,1234,42,021,000100
42,000200,0000000989803,00001442,823,823,0,823,616,207,1442,1442,0,0,1442,1403,934,426,3,1,4,35,39,35,4,0,0,0,1442,39,1403,1442,691,751,934,42,021,000200
42,000300,0000000974198,00002273,1170,1170,0,1170,974,196,2273,2273,0,0,2273,2185,1647,510,3,3,1,21,88,79,5,4,0,0,2273,50,2223,2273,1035,1238,1647,42,021,000300
42,000400,0000001266260,00001160,569,569,0,569,503,66,1160,1160,0,0,1160,1134,1063,67,2,1,0,1,26,25,1,0,0,0,1160,11,1149,1160,564,596,1063,42,021,000400
42,000500,0000000893175,00001963,1046,1046,0,1046,922,124,1963,1963,0,0,1963,1930,1842,71,1,2,0,14,33,33,0,0,0,0,1963,37,1926,1963,909,1054,1842,42,021,000500
42,000600,0000000876976,00002310,1149,1149,0,1149,1013,136,2310,2310,0,0,2310,2285,2177,95,5,1,4,3,25,25,0,0,0,0,2310,22,2288,2310,1071,1239,2177,42,021,000600
42,000700,0000002010163,00003028,1546,1546,0,1546,1413,133,3028,3028,0,0,3028,2996,2872,70,3,40,0,11,32,31,1,0,0,0,3028,42,2986,3028,1396,1632,2872,42,021,000700
42,000800,0000000589821,00001067,552,552,0,552,469,83,1067,1067,0,0,1067,1033,895,127,0,1,0,10,34,32,2,0,0,0,1067,14,1053,1067,482,585,895,42,021,000800
42,000900,0000000866420,00000721,368,368,0,368,333,35,721,721,0,0,721,711,674,31,0,1,1,4,10,9,1,0,0,0,721,18,703,721,346,375,674,42,021,000900
42,001000,0000002561330,00001141,580,580,0,580,486,94,1141,1141,0,0,1141,1087,533,540,1,1,0,12,54,51,3,0,0,0,1141,22,1119,1141,518,623,533,42,021,001000
42,001100,0000000583485,00000439,300,300,0,300,248,52,439,439,0,0,439,434,416,16,0,2,0,0,5,5,0,0,0,0,439,5,434,439,211,228,416,42,021,001100
42,001200,0000001093389,00003544,1815,1815,0,1815,1606,209,3544,3544,0,0,3544,3507,3415,74,2,9,0,7,37,35,2,0,0,0,3544,39,3505,3544,1594,1950,3415,42,021,001200
42,001300,0000001248166,00002534,1295,1295,0,1295,1193,102,2534,2534,0,0,2534,2483,2154,306,4,4,0,15,51,44,4,3,0,0,2534,33,2501,2534,1134,1400,2154,42,021,001300
42,001400,0000000609627,00000921,461,461,0,461,417,44,921,921,0,0,921,907,771,122,4,0,1,9,14,14,0,0,0,0,921,22,899,921,428,493,771,42,021,001400
42,010100,0000050877757,00004380,1851,1851,0,1851,1764,87,4380,4380,0,0,4380,4365,4265,92,3,2,0,3,15,14,1,0,0,0,4380,39,4341,4380,2147,2233,4265,42,021,010100
42,010200,0000002162013,00001733,907,907,0,907,792,115,1733,1733,0,0,1733,1723,1638,83,0,0,2,0,10,10,0,0,0,0,1733,16,1717,1733,805,928,1638,42,021,010200
42,010300,0000029983875,00002501,1034,1034,0,1034,995,39,2501,2501,0,0,2501,2494,2469,20,1,4,0,0,7,7,0,0,0,0,2501,15,2486,2501,1212,1289,2469,42,021,010300
42,010400,0000000457107,00001503,745,745,0,745,685,60,1503,1503,0,0,1503,1483,1401,69,4,4,0,5,20,18,2,0,0,0,1503,22,1481,1503,681,822,1401,42,021,010400
42,010500,0000009618698,00003951,1964,1964,0,1964,1832,132,3951,3951,0,0,3951,3934,3883,33,0,11,0,7,17,17,0,0,0,0,3951,26,3925,3951,1849,2102,3883,42,021,010500
42,010600,0000002799171,00002555,1160,1160,0,1160,1105,55,2555,2555,0,0,2555,2543,2496,10,1,35,0,1,12,12,0,0,0,0,2555,8,2547,2555,1189,1366,2496,42,021,010600
42,010700,0000022939324,00003054,1309,1309,0,1309,1249,60,3054,3054,0,0,3054,3046,3020,6,4,16,0,0,8,8,0,0,0,0,3054,13,3041,3054,1480,1574,3020,42,021,010700
42,010801,0000015052010,00005753,2555,2555,0,2555,2442,113,5753,5753,0,0,5753,5723,5575,37,5,97,0,9,30,28,2,0,0,0,5753,32,5721,5753,2638,3115,5575,42,021,010801
42,010802,0000013702881,00003791,1130,1130,0,1130,1050,80,3791,3791,0,0,3791,3773,3641,55,3,67,0,7,18,18,0,0,0,0,3791,20,3771,3791,1693,2098,3641,42,021,010802
42,010900,0000001610566,00000851,375,375,0,375,347,28,851,851,0,0,851,849,847,2,0,0,0,0,2,2,0,0,0,0,851,5,846,851,399,452,847,42,021,010900
42,011000,0000000913792,00001834,849,849,0,849,792,57,1834,1834,0,0,1834,1830,1806,21,2,1,0,0,4,3,1,0,0,0,1834,4,1830,1834,861,973,1806,42,021,011000
42,011100,0000030756842,00005862,2275,2275,0,2275,2156,119,5862,5862,0,0,5862,5848,5764,39,9,29,3,4,14,14,0,0,0,0,5862,22,5840,5862,2738,3124,5764,42,021,011100
42,011200,0000002723517,00002262,1021,1021,0,1021,965,56,2262,2262,0,0,2262,2242,2223,5,1,10,0,3,20,20,0,0,0,0,2262,11,2251,2262,1067,1195,2223,42,021,011200
42,011300,0000006139328,00005523,2376,2376,0,2376,2238,138,5523,5523,0,0,5523,5493,5390,17,5,71,3,7,30,24,6,0,0,0,5523,50,5473,5523,2603,2920,5390,42,021,011300
42,011400,0000034803850,00003912,1880,1880,0,1880,1772,108,3912,3912,0,0,3912,3899,3857,27,0,11,2,2,13,12,1,0,0,0,3912,12,3900,3912,1839,2073,3857,42,021,011400
42,011500,0000125167032,00004925,2025,2025,0,2025,1940,85,4925,4925,0,0,4925,4900,4891,2,1,4,0,2,25,24,1,0,0,0,4925,5,4920,4925,2433,2492,4891,42,021,011500
42,011600,0000004736116,00003054,1362,1362,0,1362,1272,90,3054,3054,0,0,3054,3045,3036,7,1,0,0,1,9,8,1,0,0,0,3054,9,3045,3054,1427,1627,3036,42,021,011600
42,011700,0000081783662,00002728,1128,1128,0,1128,1043,85,2728,2728,0,0,2728,2722,2719,1,0,1,0,1,6,6,0,0,0,0,2728,6,2722,2728,1387,1341,2719,42,021,011700
42,011800,0000153404836,00004373,1701,1701,0,1701,1582,119,4373,4373,0,0,4373,4367,4359,1,5,1,0,1,6,6,0,0,0,0,4373,13,4360,4373,2181,2192,4359,42,021,011800
42,011900,0000007757841,00004199,1954,1954,0,1954,1763,191,4199,4199,0,0,4199,4192,4170,3,4,10,1,4,7,7,0,0,0,0,4199,13,4186,4199,1987,2212,4170,42,021,011900
42,012000,0000193711488,00006437,2751,2751,0,2751,2508,243,6437,6437,0,0,6437,6423,6406,5,4,3,0,5,14,14,0,0,0,0,6437,20,6417,6437,3140,3297,6406,42,021,012000
42,012100,0000153287654,00002577,1216,1216,0,1216,934,282,2577,2577,0,0,2577,2563,2529,10,2,16,2,4,14,14,0,0,0,0,2577,9,2568,2577,1322,1255,2529,42,021,012100
42,012200,0000100381629,00004044,1686,1686,0,1686,1570,116,4044,4044,0,0,4044,4017,4006,2,6,1,1,1,27,27,0,0,0,0,4044,19,4025,4044,1996,2048,4006,42,021,012200
42,012300,0000079721510,00003798,777,777,0,777,716,61,3798,3798,0,0,3798,3776,3301,430,7,33,1,4,22,22,0,0,0,0,3798,273,3525,3798,2259,1539,3301,42,021,012300
42,012400,0000094852026,00004292,1674,1674,0,1674,1573,101,4292,4292,0,0,4292,4277,4269,4,0,2,0,2,15,15,0,0,0,0,4292,2,4290,4292,2141,2151,4269,42,021,012400
42,012500,0000127574248,00006323,2105,2105,0,2105,2015,90,6323,6323,0,0,6323,6297,6069,189,7,23,4,5,26,24,2,0,0,0,6323,35,6288,6323,3237,3086,6069,42,021,012500
42,012600,0000004408369,00003091,1474,1474,0,1474,1357,117,3091,3091,0,0,3091,3081,3050,11,0,16,0,4,10,10,0,0,0,0,3091,16,3075,3091,1461,1630,3050,42,021,012600
42,012700,0000071549635,00002680,1106,1106,0,1106,1039,67,2680,2680,0,0,2680,2670,2665,1,2,1,1,0,10,4,0,0,0,6,2680,7,2673,2680,1313,1367,2665,42,021,012700
42,012800,0000032637698,00006366,2180,2180,0,2180,2019,161,6366,6366,0,0,6366,6339,5629,560,8,18,0,124,27,24,0,0,0,3,6366,155,6211,6366,3634,2732,5629,42,021,012800
42,012900,0000062993048,00003906,1552,1552,0,1552,1458,94,3906,3906,0,0,3906,3890,3871,8,1,6,0,4,16,13,3,0,0,0,3906,14,3892,3906,1937,1969,3871,42,021,012900
42,013000,0000001723735,00002837,1367,1367,0,1367,1232,135,2837,2837,0,0,2837,2828,2822,2,1,2,0,1,9,9,0,0,0,0,2837,14,2823,2837,1319,1518,2822,42,021,013000
